category,article_name,citation_link,is_archive_link
Mathematics,Mathematics,https://web.archive.org/web/20221229204111/https://math.libretexts.org/Bookshelves/Applied_Mathematics/Mathematical_Biology_(Chasnov)/01:_Population_Dynamics/1.04:_The_Lotka-Volterra_Predator-Prey_Model,True
Mathematics,Mathematics,https://dfcm.utoronto.ca/sites/default/files/inline-files/salsburg_1.pdf,False
Mathematics,Mathematics,https://web.archive.org/web/20240601211523/https://dfcm.utoronto.ca/sites/default/files/inline-files/salsburg_1.pdf,True
Mathematics,Mathematics,https://nap.nationalacademies.org/read/10633/chapter/8,False
Mathematics,Mathematics,https://doi.org/10.17226%2F10633,False
Mathematics,Mathematics,https://pubmed.ncbi.nlm.nih.gov/25032300,False
Mathematics,Mathematics,https://content.naic.org/cipr-topics/catastrophe-models-property,False
Mathematics,Mathematics,https://web.archive.org/web/20240519225714/https://content.naic.org/cipr-topics/catastrophe-models-property,True
Mathematics,Mathematics,https://ww2.amstat.org/mam/01/essay.html,False
Mathematics,Mathematics,https://web.archive.org/web/20240519225711/https://ww2.amstat.org/mam/01/essay.html,True
Mathematics,Mathematics,https://mathnasium.com/math-centers/mullicahill/news/how-math-used-weather-forecasting,False
Mathematics,Mathematics,https://web.archive.org/web/20240519225711/https://mathnasium.com/math-centers/mullicahill/news/how-math-used-weather-forecasting,True
Mathematics,Mathematics,https://icp.giss.nasa.gov/education/modules/eccm/eccm_student_3.pdf,False
Mathematics,Mathematics,https://web.archive.org/web/20240519225714/https://icp.giss.nasa.gov/education/modules/eccm/eccm_student_3.pdf,True
Mathematics,Mathematics,https://annualreviews.org/doi/10.1146/annurev.soc.28.110601.140942,False
Mathematics,Mathematics,https://doi.org/10.1146%2Fannurev.soc.28.110601.140942,False
Mathematics,Mathematics,https://search.worldcat.org/issn/0360-0572,False
Mathematics,Mathematics,https://web.archive.org/web/20211115130943/https://annualreviews.org/doi/10.1146/annurev.soc.28.110601.140942,True
Mathematics,Mathematics,https://sciencedirect.com/science/article/pii/B978008097086843059X,False
Mathematics,Mathematics,https://web.archive.org/web/20230217140558/https://sciencedirect.com/science/article/pii/B978008097086843059X,True
Mathematics,Mathematics,https://books.google.com/books?id=6QrvmNo2qD4C&pg=PA158,False
Mathematics,Mathematics,https://web.stanford.edu/~jdlevin/Econ%20202/Choice%20Theory.pdf,False
Mathematics,Mathematics,https://economics.mit.edu/sites/default/files/2022-09/behavioral-development-economics.pdf,False
Mathematics,Mathematics,https://web.archive.org/web/20240602215911/https://economics.mit.edu/sites/default/files/2022-09/behavioral-development-economics.pdf,True
Mathematics,Mathematics,https://mdpi.com/journal/mathematics/special_issues/Mathematical_Modeling_Economics_Ecology_Environment,False
Mathematics,Mathematics,https://encyclopedia.com/history/encyclopedias-almanacs-transcripts-and-maps/kondratiev-nikolai-dmitrievich,False
Mathematics,Mathematics,https://web.archive.org/web/20160701224009/http://encyclopedia.com/doc/1G2-3404100667.html,True
Mathematics,Mathematics,https://onlinebooks.library.upenn.edu/webbin/book/lookupid?key=ha010090244#:~:text=,False
Mathematics,Mathematics,https://web.archive.org/web/20240103142807/https://onlinebooks.library.upenn.edu/webbin/book/lookupid?key=ha010090244#:~:text=,True
Mathematics,Mathematics,https://zdnet.com/article/cliodynamics-a-science-for-predicting-the-future/,False
Mathematics,Mathematics,https://web.archive.org/web/20221229204104/https://zdnet.com/article/cliodynamics-a-science-for-predicting-the-future/,True
Mathematics,Mathematics,https://archive.org/details/fashionablenonse00soka,False
Mathematics,Mathematics,https://search.worldcat.org/oclc/39605994,False
Mathematics,Mathematics,https://factcheck.org/2023/01/bidens-misleading-unemployment-statistic/,False
Mathematics,Mathematics,https://web.archive.org/web/20240602215913/https://factcheck.org/2023/01/bidens-misleading-unemployment-statistic/,True
Mathematics,Mathematics,https://minneapolisfed.org/article/2010/modern-macroeconomic-models-as-tools-for-economic-policy,False
Mathematics,Mathematics,https://web.archive.org/web/20240803124409/https://minneapolisfed.org/article/2010/modern-macroeconomic-models-as-tools-for-economic-policy,True
Mathematics,Mathematics,https://plato.stanford.edu/archives/spr2016/entries/platonism,False
Mathematics,Mathematics,https://web.archive.org/web/20220130174043/https://plato.stanford.edu/archives/spr2016/entries/platonism/,True
Mathematics,Mathematics,https://doi.org/10.1086%2F286957,False
Mathematics,Mathematics,https://api.semanticscholar.org/CorpusID:119887253,False
Mathematics,Mathematics,https://academia.edu/download/52076815/2ch.pdf,False
Mathematics,Mathematics,https://web.archive.org/web/20230817111932/https://d1wqtxts1xzle7.cloudfront.net/52076815/2ch-libre.pdf?1488997736=&response-content-disposition=inline%3B+filename%3DChapter_2_of_the_book_the_software_of_th.pdf&Expires=1692274771&Signature=PXpNLBsmWMkz9YUs6~LUOfXNkmkCAmDfxQUoWOkGJKP4YqPGQUFMuP1I0xFycLZkL0dyfGwdGQ7mPk44nvmpM3YpKBSeVCZRXtDMiwgqs1JhEWrJovAhrchPLM1mGn3pw5P6LPo0sDZsl7uaPoZHMyCyJpayHvFtpyj1oUMIdmGuYM5P3euy1R87g6xlKyNAp~~BR5I4gVpopzLoeZn7d3oEnOOua0GjsqsZ6H9mEgcZMpH-qF8w9iFa9aSXFpqxagQwcVVkg7DXkOjVV5jyzctBUKQtOQQ~-9EN1y-c9pFV-Xu-NNuoN3Ij6K4SwvjYv0a8DMs8T5SVj1Kz9i4CEQ__&Key-Pair-Id=APKAJLOHF5GGSLRBV4ZA,True
Mathematics,Mathematics,https://doi.org/10.1007%2FBF01273907,False
Mathematics,Mathematics,https://jstor.org/stable/3482762,False
Mathematics,Mathematics,https://api.semanticscholar.org/CorpusID:122351146,False
Mathematics,Mathematics,https://books.google.com/books?id=EDm0eQqFUQ4C&pg=PA9,False
Mathematics,Mathematics,https://doi.org/10.1007%2F978-3-319-62597-3_5,False
Mathematics,Mathematics,https://researchgate.net/publication/290955899,False
Mathematics,Mathematics,https://books.google.com/books?id=mbn35b2ghgkC&pg=PA104,False
Mathematics,Mathematics,https://books.google.com/books?id=mGJRjIC9fZgC&pg=PA285,False
Mathematics,Mathematics,https://books.google.com/books?id=gUb7CAAAQBAJ&pg=PA3,False
Mathematics,Mathematics,https://cds.cern.ch/record/280311,False
Mathematics,Mathematics,https://doi.org/10.2307%2F3618304,False
Mathematics,Mathematics,https://jstor.org/stable/3618304,False
Mathematics,Mathematics,https://api.semanticscholar.org/CorpusID:178923299,False
Mathematics,Mathematics,https://web.archive.org/web/20230323164159/https://cds.cern.ch/record/280311,True
Mathematics,Mathematics,https://yacinhamami.com/wp-content/uploads/2019/12/Hamami-2019-Mathematical-Rigor-and-Proof.pdf,False
Mathematics,Mathematics,https://doi.org/10.1017%2FS1755020319000443,False
Mathematics,Mathematics,https://api.semanticscholar.org/CorpusID:209980693,False
Mathematics,Mathematics,https://web.archive.org/web/20221205114343/https://yacinhamami.com/wp-content/uploads/2019/12/Hamami-2019-Mathematical-Rigor-and-Proof.pdf,True
Mathematics,Mathematics,https://doi.org/10.1016%2Fj.ijer.2018.10.002,False
Mathematics,Mathematics,https://api.semanticscholar.org/CorpusID:149753721,False
Mathematics,Mathematics,https://books.google.com/books?id=1cEYEAAAQBAJ&pg=PA3,False
Mathematics,Mathematics,https://books.google.com/books?id=xZMSDAAAQBAJ&pg=PA199,False
Mathematics,Mathematics,https://doi.org/10.1007%2F978-1-4614-9155-2_3,False
Mathematics,Mathematics,https://doi.org/10.1080%2F10724117.2002.11975154,False
Mathematics,Mathematics,https://jstor.org/stable/25678363,False
Mathematics,Mathematics,https://api.semanticscholar.org/CorpusID:126067145,False
Mathematics,Mathematics,http://hpm2012.onpcs.com/Proceeding/OT2/T2-10.pdf,False
Mathematics,Mathematics,https://web.archive.org/web/20221128082654/http://hpm2012.onpcs.com/Proceeding/OT2/T2-10.pdf,True
Mathematics,Mathematics,https://scholar.archive.org/work/3fb5lb2qsfg35gf2cv6viaydny/access/wayback/http://hkumath.hku.hk:80/~mks/Chapter%206-Siu.pdf,False
Mathematics,Mathematics,https://doi.org/10.1142%2F9789812562241_0006,False
Mathematics,Mathematics,https://doi.org/10.2307%2F2314867,False
Mathematics,Mathematics,https://jstor.org/stable/2314867,False
Mathematics,Mathematics,https://doi.org/10.1007%2Fs11858-012-0445-7,False
Mathematics,Mathematics,https://api.semanticscholar.org/CorpusID:145507519,False
Mathematics,Mathematics,https://files.eric.ed.gov/fulltext/ED610099.pdf,False
Mathematics,Mathematics,https://web.archive.org/web/20221129163908/https://files.eric.ed.gov/fulltext/ED610099.pdf,True
Mathematics,Mathematics,https://academia.edu/download/45974312/j.2161-0045.2012.00001.x20160526-3995-67kydl.pdf,False
Mathematics,Mathematics,https://doi.org/10.1002%2Fj.2161-0045.2012.00001.x,False
Mathematics,Mathematics,https://web.archive.org/web/20231122212933/https://d1wqtxts1xzle7.cloudfront.net/45974312/j.2161-0045.2012.00001.x20160526-3995-67kydl-libre.pdf?1464293840=&response-content-disposition=inline%3B+filename%3DSocial_Cognitive_Factors_Support_and_Eng.pdf&Expires=1700692172&Signature=cs9KfTPxoPh859wY~ExtJyAl9NpYb3X-2P4rDel1Z3z7DwehsHLRggoZtgi1pMsamxYobu9dVK4G7OsqfvNxcuwz3uKh1pnCMZQEz~ahVtPb4kvN-4dmwExJplzoxWu31o3SJOfuBt0GGE-0Hl8eLfPBg5agmtkjSwAWQwlqGrjp3YgYZGjbNxOEAM4t1l4qvoWXidWvSHHcEUNvlKYwCDvG0~QhGTmA6ldxmfS1ovf0adog-qqvjGxxJuSjtP6O8zCTwkPXYwi2e8giI0H6b5fNarHc-2q~-NRnVVtYKhvSBcwC22kNZoA7s8sp8ix9KIdM3uxiUIBRBRC-4aaVoQ__&Key-Pair-Id=APKAJLOHF5GGSLRBV4ZA,True
Mathematics,Mathematics,https://ncbi.nlm.nih.gov/pmc/articles/PMC6087017,False
Mathematics,Mathematics,https://doi.org/10.2147%2FPRBM.S141421,False
Mathematics,Mathematics,https://pubmed.ncbi.nlm.nih.gov/30123014,False
Mathematics,Mathematics,https://doi.org/10.1016%2Fj.sbspro.2015.04.617,False
Mathematics,Mathematics,https://doi.org/10.1016%2Fj.sbspro.2013.07.101,False
Mathematics,Mathematics,http://pracownicy.uksw.edu.pl/mwolf/Poorten_MI_195_0.pdf,False
Mathematics,Mathematics,https://doi.org/10.1007%2FBF03028234,False
Mathematics,Mathematics,https://api.semanticscholar.org/CorpusID:121589323,False
Mathematics,Mathematics,https://web.archive.org/web/20150906015716/http://pracownicy.uksw.edu.pl/mwolf/Poorten_MI_195_0.pdf,True
Mathematics,Mathematics,https://books.google.com/books?id=AZlwAAAAQBAJ&pg=PR13,False
Mathematics,Mathematics,https://archive.org/details/hardy_annotated/,False
Mathematics,Mathematics,https://doi.org/10.1090%2Fnoti1223,False
Mathematics,Mathematics,https://doi.org/10.1177%2F002242945900700205,False
Mathematics,Mathematics,https://jstor.org/stable/3344215,False
Mathematics,Mathematics,https://api.semanticscholar.org/CorpusID:220636812,False
Mathematics,Mathematics,https://doi.org/10.2307%2F3613237,False
Mathematics,Mathematics,https://jstor.org/stable/3613237,False
Mathematics,Mathematics,https://api.semanticscholar.org/CorpusID:126119711,False
Mathematics,Mathematics,https://nature.com/articles/372169a0,False
Mathematics,Mathematics,https://ui.adsabs.harvard.edu/abs/1994Natur.372..169E,False
Mathematics,Mathematics,https://doi.org/10.1038%2F372169a0,False
Mathematics,Mathematics,https://search.worldcat.org/issn/1476-4687,False
Mathematics,Mathematics,https://pubmed.ncbi.nlm.nih.gov/7969448,False
Mathematics,Mathematics,https://api.semanticscholar.org/CorpusID:4310147,False
Mathematics,Mathematics,https://web.archive.org/web/20221228052049/https://nature.com/articles/372169a0,True
Mathematics,Mathematics,https://davidhestenes.net/geocalc/pdf/SymmetryGroups.pdf,False
Mathematics,Mathematics,https://doi.org/10.1002%2F9781119547167.ch131,False
Mathematics,Mathematics,https://books.google.com/books?hl=en&lr=&id=GG1FCQAAQBAJ&pg=PA4,False
Mathematics,Mathematics,https://ocw.mit.edu/courses/8-03sc-physics-iii-vibrations-and-waves-fall-2016/pages/part-i-mechanical-vibrations-and-waves/lecture-8/,False
Mathematics,Mathematics,https://stsci.edu/~lbradley/seminar/fractals.html,False
Mathematics,Mathematics,https://web.archive.org/web/20230307054609/https://stsci.edu/~lbradley/seminar/fractals.html,True
Mathematics,Mathematics,https://math.bu.edu/DYSYS/chaos-game/node5.html,False
Mathematics,Mathematics,https://web.archive.org/web/20230302132911/http://math.bu.edu/DYSYS/chaos-game/node5.html,True
Mathematics,Mathematics,https://researchrepository.murdoch.edu.au/id/eprint/6242/,False
Mathematics,Mathematics,https://web.archive.org/web/20230307054610/https://researchrepository.murdoch.edu.au/id/eprint/6242/,True
Mathematics,Mathematics,https://books.google.com/books?id=-d3TBwAAQBAJ&pg=PA2&dq=%22%22popular+mathematics%22+analogies%22,False
Mathematics,Mathematics,https://books.google.com/books?id=9nGQDQAAQBAJ&pg=PA331&dq=%22%22popular+mathematics%22+analogies%22,False
Mathematics,Mathematics,https://mathunion.org/imu-awards/fields-medal,False
Mathematics,Mathematics,https://web.archive.org/web/20181226015744/https://mathunion.org/imu-awards/fields-medal,True
Mathematics,Mathematics,https://mathshistory.st-andrews.ac.uk/Honours/FieldsMedal/,False
Mathematics,Mathematics,https://web.archive.org/web/20190322134417/http://www-history.mcs.st-andrews.ac.uk/Honours/FieldsMedal.html,True
Mathematics,Mathematics,https://mathshistory.st-andrews.ac.uk/Honours/,False
Mathematics,Mathematics,https://web.archive.org/web/20211217235828/https://mathshistory.st-andrews.ac.uk/Honours/,True
Mathematics,Mathematics,https://abelprize.no/page/about-abel-prize,False
Mathematics,Mathematics,https://web.archive.org/web/20220414060442/https://abelprize.no/page/about-abel-prize,True
Mathematics,Mathematics,https://britannica.com/science/Abel-Prize,False
Mathematics,Mathematics,https://web.archive.org/web/20200126120202/https://britannica.com/science/Abel-Prize,True
Mathematics,Mathematics,https://mathunion.org/fileadmin/IMU/Prizes/Chern/Chern_MedalPress_Release_090601.pdf,False
Mathematics,Mathematics,https://web.archive.org/web/20090617012953/https://mathunion.org/fileadmin/IMU/Prizes/Chern/Chern_MedalPress_Release_090601.pdf,True
Mathematics,Mathematics,https://mathunion.org/imu-awards/chern-medal-award,False
Mathematics,Mathematics,https://web.archive.org/web/20100825071850/http://mathunion.org/general/prizes/chern/details,True
Mathematics,Mathematics,https://mathshistory.st-andrews.ac.uk/Honours/AMSSteelePrize/,False
Mathematics,Mathematics,https://web.archive.org/web/20221117201134/https://mathshistory.st-andrews.ac.uk/Honours/AMSSteelePrize/,True
Mathematics,Mathematics,https://worldscientific.com/worldscibooks/10.1142/4149,False
Mathematics,Mathematics,https://doi.org/10.1142%2F4149,False
Mathematics,Mathematics,https://web.archive.org/web/20220221171351/https://worldscientific.com/worldscibooks/10.1142/4149,True
Mathematics,Mathematics,https://wolffund.org.il/the-wolf-prize/,False
Mathematics,Mathematics,https://web.archive.org/web/20200112205029/https://wolffund.org.il/the-wolf-prize/,True
Mathematics,Mathematics,https://simonsfoundation.org/2020/05/06/hilberts-problems-23-and-math/,False
Mathematics,Mathematics,https://web.archive.org/web/20220123011430/https://simonsfoundation.org/2020/05/06/hilberts-problems-23-and-math/,True
Mathematics,Mathematics,https://math.stanford.edu/~feferman/papers/deciding.pdf,False
Mathematics,Mathematics,https://books.google.com/books?id=1rjnCwAAQBAJ,False
Mathematics,Mathematics,http://claymath.org/millennium-problems/millennium-prize-problems,False
Mathematics,Mathematics,https://web.archive.org/web/20150703184941/http://claymath.org/millennium-problems/millennium-prize-problems,True
Mathematics,Mathematics,http://claymath.org/millennium-problems,False
Mathematics,Mathematics,https://web.archive.org/web/20181220122925/http://claymath.org/millennium-problems,True
Mathematics,Mathematics,https://wikidata.org/wiki/Q395#identifiers,False
Mathematics,Mathematics,https://archive.org/details/historyofmathema00boye/page/n3/mode/2up,False
Mathematics,Mathematics,https://web.archive.org/web/20241007103646/https://books.google.com/books?id=gUb7CAAAQBAJ&pg=PA3,True
Mathematics,Mathematics,https://books.google.com/books?id=RTLRBK-wj6wC,False
Mathematics,Mathematics,https://doi.org/10.1007%2F978-0-8176-4685-1,False
Mathematics,Mathematics,https://lccn.loc.gov/2007932362,False
Mathematics,Mathematics,https://search.worldcat.org/oclc/76935733,False
Mathematics,Mathematics,https://api.semanticscholar.org/CorpusID:117392219,False
Mathematics,Mathematics,https://archive.org/details/mathematicalthou00klin,False
Mathematics,Mathematics,http://fields.utoronto.ca/aboutus/FieldsMedal_Monastyrsky.pdf,False
Mathematics,Mathematics,https://web.archive.org/web/20060813224844/http://fields.utoronto.ca/aboutus/FieldsMedal_Monastyrsky.pdf,True
Mathematics,Mathematics,https://books.google.com/books?id=De0GAAAAYAAJ&pg=PA1&q=Peirce+Benjamin+Linear+Associative+Algebra,False
Mathematics,Mathematics,https://doi.org/10.2307%2F2369153,False
Mathematics,Mathematics,https://hdl.handle.net/2027%2Fhvd.32044030622997,False
Mathematics,Mathematics,https://jstor.org/stable/2369153,False
Mathematics,Mathematics,https://books.google.com/books?id=LQgPAAAAIAAJ&pg=PA221,False
Mathematics,Mathematics,https://archive.org/details/bub_gb_De0GAAAAYAAJ,False
Mathematics,Mathematics,https://lccn.loc.gov/87033078,False
Mathematics,Mathematics,https://search.worldcat.org/oclc/17202382,False
Mathematics,Mathematics,https://archive.org/details/insearchofbetter00karl,False
Mathematics,Mathematics,https://ui.adsabs.harvard.edu/abs/1992sbwl.book.....P,False
Mathematics,Mathematics,https://ams.org/notices/200207/comm-riehm.pdf,False
Mathematics,Mathematics,https://web.archive.org/web/20061026000014/http://ams.org/notices/200207/comm-riehm.pdf,True
Mathematics,Mathematics,https://ams.org/bull/2006-43-01/S0273-0979-05-01069-4/S0273-0979-05-01069-4.pdf,False
Mathematics,Mathematics,https://doi.org/10.1090%2FS0273-0979-05-01069-4,False
Mathematics,Mathematics,https://web.archive.org/web/20060723082901/http://ams.org/bull/2006-43-01/S0273-0979-05-01069-4/S0273-0979-05-01069-4.pdf,True
Mathematics,Mathematics,http://statslab.cam.ac.uk/History/2history.html#6._1966--72:_The_Churchill_Chair,False
Mathematics,Mathematics,https://web.archive.org/web/20131219080017/http://statslab.cam.ac.uk/History/2history.html#6._1966--72:_The_Churchill_Chair,True
Mathematics,Mathematics,https://ftl.toolforge.org/cgi-bin/ftl?st=wp&su=Mathematics&library=OLBP,False
Mathematics,Mathematics,https://ftl.toolforge.org/cgi-bin/ftl?st=wp&su=Mathematics,False
Mathematics,Mathematics,https://ftl.toolforge.org/cgi-bin/ftl?st=wp&su=Mathematics&library=0CHOOSE0,False
Mathematics,Mathematics,https://archive.org/details/momentofproofmat00bens/page/n5/mode/2up,False
Mathematics,Mathematics,https://archive.org/details/mathematicalexpe0000davi/page/n5/mode/2up,False
Mathematics,Mathematics,https://archive.org/details/whatismathematic0000cour/page/n5/mode/2up,False
Mathematics,Mathematics,https://archive.org/details/mathematicsfromb1997gull/page/n5/mode/2up,False
Mathematics,Mathematics,https://encyclopediaofmath.org/wiki/Special:AllPages,False
Mathematics,Mathematics,https://archive.today/20121220135247/http://encyclopediaofmath.org/,False
Mathematics,Mathematics,https://archive.org/details/joyofmathematics0000papp_t0z1/page/n3/mode/2up,False
Mathematics,Mathematics,https://d-nb.info/gnd/4037944-9,False
Mathematics,Mathematics,https://id.loc.gov/authorities/sh85082139,False
Mathematics,Mathematics,https://catalogue.bnf.fr/ark:/12148/cb11932434c,False
Mathematics,Mathematics,https://data.bnf.fr/ark:/12148/cb11932434c,False
Mathematics,Mathematics,https://id.ndl.go.jp/auth/ndlna/00571521,False
Mathematics,Mathematics,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph117231&CON_LNG=ENG,False
Mathematics,Mathematics,https://datos.bne.es/resource/XX4576260,False
Mathematics,Mathematics,https://lod.nl.go.kr/resource/KSH2000000191,False
Mathematics,Mathematics,https://nli.org.il/en/authorities/987007555885005171,False
Mathematics,Mathematics,https://hls-dhs-dss.ch/fr/articles/008274,False
Mathematics,Mathematics,http://esu.com.ua/search_articles.php?id=66923,False
Mathematics,−2,http://portal.acm.org/citation.cfm?doid=367177.367233,False
Mathematics,−2,https://doi.org/10.1145%2F367177.367233,False
Mathematics,−2,https://mobt3ath.com/uplode/book/book-21408.pdf,False
Mathematics,−2,https://web.archive.org/web/20200326201758/https://mobt3ath.com/uplode/book/book-21408.pdf,True
Mathematics,−2,http://emerald.com/ijlls/article/7/2/111-123/135438,False
Mathematics,−2,https://doi.org/10.1108%2FIJLLS-01-2018-0004,False
Mathematics,−2,https://search.worldcat.org/issn/2046-8253,False
Mathematics,−2,https://oeis.org/A061019,False
Mathematics,−2,https://primes.utm.edu/notes/faq/negative_primes.html,False
Mathematics,−2,https://web.archive.org/web/20180123201057/http://primes.utm.edu/notes/faq/negative_primes.html,True
Mathematics,−2,https://bipm.org/documents/20126/41483022/si_brochure_8.pdf,False
Mathematics,−2,https://web.archive.org/web/20210604163219/https://bipm.org/documents/20126/41483022/si_brochure_8.pdf,True
Mathematics,−2,https://archive.org/details/artofcomputerpro02dona,False
Mathematics,−2,https://archive.org/details/artofcomputerpro02dona/page/213,False
Mathematics,−2,https://web.archive.org/web/20190403095951/https://archive.org/details/artofcomputerpro02dona/,True
Mathematics,−2,http://web1.cs.columbia.edu/~sedwards/classes/2011/gateway-fall/reports/6-report.pdf,False
Mathematics,−2,https://web.archive.org/web/20200321161819/http://web1.cs.columbia.edu/~sedwards/classes/2011/gateway-fall/reports/6-report.pdf,True
Mathematics,−2,https://oeis.org/A164793,False
Mathematics,−2,https://oeis.org/A164805,False
Mathematics,−2,https://oeis.org/A002171,False
Mathematics,−2,https://mathworld.wolfram.com/ComplementaryBellNumber.html,False
Mathematics,−2,https://link.springer.com/chapter/10.1007/978-3-642-30979-3_2,False
Mathematics,−2,https://doi.org/10.1007%2F978-3-642-30979-3_2,False
Mathematics,−2,https://archive.org/details/introductiontoth00hard,False
Mathematics,−2,https://mathscinet.ams.org/mathscinet-getitem?mr=0568909,False
Mathematics,−2,https://archive.org/details/bookofnumbers0000conw/page/224,False
Mathematics,−2,https://linkinghub.elsevier.com/retrieve/pii/0022314X69900237,False
Mathematics,−2,https://ui.adsabs.harvard.edu/abs/1969JNT.....1...16S,False
Mathematics,−2,https://doi.org/10.1016%2F0022-314X(69)90023-7,False
Mathematics,−2,https://web.archive.org/web/20200628181801/https://linkinghub.elsevier.com/retrieve/pii/0022314X69900237,True
Mathematics,−2,https://mathworld.wolfram.com/HeegnerNumber.html,False
Mathematics,−2,https://oeis.org/A003173,False
Mathematics,−2,https://arxiv.org/abs/1405.4025,False
Mathematics,−2,https://archive.org/details/topicsinnumberth0000leve/page/,False
Mathematics,−2,https://zbmath.org/?format=complete&q=an:1009.11001,False
Mathematics,−2,https://oeis.org/A048981,False
Mathematics,−2,https://wcnt.files.wordpress.com/2017/12/wcnt2017-kellyclark.pdf,False
Mathematics,−2,https://web.archive.org/web/20200326161042/https://wcnt.files.wordpress.com/2017/12/wcnt2017-kellyclark.pdf,True
Mathematics,−2,https://oeis.org/A296818,False
Mathematics,−2,https://oeis.org/A229686,False
Mathematics,−2,https://link.springer.com/article/10.1007/s00037-004-0186-2,False
Mathematics,−2,https://doi.org/10.1007%2Fs00037-004-0186-2,False
Mathematics,−2,https://shub.ccny.cuny.edu/articles/1995-Intractability_of_Hilberts_Nullstellensatz.pdf,False
Mathematics,−2,https://doi.org/10.1215%2FS0012-7094-95-08105-8,False
Mathematics,−2,https://oeis.org/A067994,False
Mathematics,−2,https://planetmath.org/hermitenumbers,False
Mathematics,−2,https://web.archive.org/web/20150919001120/http://planetmath.org/hermitenumbers,True
Mathematics,−2,https://oeis.org/A165519,False
Mathematics,−2,https://faculty.luther.edu/~bernatzr/Courses/M351/sage_for_ug_color.pdf,False
Mathematics,−2,https://jstor.org/stable/30037545,False
Mathematics,−2,https://doi.org/10.2307%2F30037545,False
Mathematics,−2,https://search.worldcat.org/issn/0002-9890,False
Mathematics,−2,https://oeis.org/A122803,False
Mathematics,−2,https://jstor.org/stable/27956751,False
Mathematics,−2,https://doi.org/10.5951%2FMT.56.2.0091,False
Mathematics,−2,https://search.worldcat.org/issn/0025-5769,False
Mathematics,−2,https://oeis.org/A004171,False
Mathematics,−2,https://jstor.org/stable/2324393,False
Mathematics,−2,https://doi.org/10.2307%2F2324393,False
Mathematics,−2,https://web.archive.org/web/20200610052816/https://jstor.org/stable/2324393?origin=crossref,True
Mathematics,−2,https://web.archive.org/web/20110719192337/http://chc60.fgcu.edu/images/articles/Marczynski.pdf,True
Mathematics,−2,https://doi.org/10.1109%2FMAHC.1980.10008,False
Mathematics,−2,http://chc60.fgcu.edu/images/articles/Marczynski.pdf,False
Mathematics,−2,https://onlinelibrary.wiley.com/doi/10.1111/j.1949-8594.1965.tb13422.x,False
Mathematics,−2,https://doi.org/10.1111%2Fj.1949-8594.1965.tb13422.x,False
Mathematics,−2,https://web.archive.org/web/20220627051548/https://onlinelibrary.wiley.com/doi/10.1111/j.1949-8594.1965.tb13422.x,True
Mathematics,−2,https://web.archive.org/web/20131017093457/http://nlb-hannover.de/Leibniz/Leibnizarchiv/Veroeffentlichungen/,True
Mathematics,−2,http://nlb-hannover.de/Leibniz/Leibnizarchiv/Veroeffentlichungen/,False
Mathematics,−2,https://web.archive.org/web/20191014164204/https://linkinghub.elsevier.com/retrieve/pii/S0315086004000199,True
Mathematics,−2,https://doi.org/10.1016%2Fj.hm.2004.02.001,False
Mathematics,−2,https://sciencedirect.com/science/article/pii/S0315086004000199,False
Mathematics,−2,https://mathworld.wolfram.com/GeometricSeries.html,False
Mathematics,−2,https://oeis.org/A077925,False
Mathematics,−2,http://math.dartmouth.edu/~euler/pages/E212.html,False
Mathematics,−2,https://web.archive.org/web/20080225150938/http://math.dartmouth.edu/~euler/pages/E212.html,True
Mathematics,−2,https://archive.org/details/tauberiantheoryc00kore,False
Mathematics,−2,https://archive.org/details/tauberiantheoryc00kore/page/n337,False
Mathematics,−2,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFQ&filename=SDGC200405019,False
Mathematics,−2,https://journals.uchicago.edu/doi/10.1086/348155,False
Mathematics,−2,https://doi.org/10.1086%2F348155,False
Mathematics,−2,https://pubmed.ncbi.nlm.nih.gov/13010921,False
Mathematics,−2,https://books.google.com/books?id=rYx9DwAAQBAJ&pg=PT378,False
Mathematics,−2,https://lccn.loc.gov/2019437836,False
Mathematics,−2,https://web.archive.org/web/20201130100258/https://books.google.com.tw/books?id=rYx9DwAAQBAJ&pg=PT378#v=onepage&q&f=false,True
Mathematics,−2,https://archive.org/details/gammaexploringeu00havi,False
Mathematics,−2,https://archive.org/details/gammaexploringeu00havi/page/n60,False
Mathematics,−2,http://secamlocal.ex.ac.uk/people/staff/rjchapma/etc/zeta2.pdf,False
Mathematics,−2,https://web.archive.org/web/20070629174127/http://secamlocal.ex.ac.uk/people/staff/rjchapma/etc/zeta2.pdf,True
Mathematics,−2,https://lungteng.com.tw/Web/Upload/Upload_File/Source13/math020.pdf,False
Mathematics,−2,https://web.archive.org/web/20200321071742/https://lungteng.com.tw/Web/Upload/Upload_File/Source13/math020.pdf,True
Mathematics,−2,http://cnblogs.com/misaka01034/p/BaselProof.html,False
Mathematics,−2,https://web.archive.org/web/20190502071905/http://cnblogs.com/misaka01034/p/BaselProof.html,True
Mathematics,−2,https://dl.acm.org/doi/10.1145/367177.367233,False
Mathematics,−2,https://search.worldcat.org/issn/0001-0782,False
Mathematics,−2,https://search.worldcat.org/oclc/48246681,False
Mathematics,−2,https://doi.org/10.1109%2FARITH.1978.6155756,False
Mathematics,−2,https://journals.library.columbia.edu/index.php/jmetc/article/view/775,False
