category,article,citation_link
Mathematics,−2,https://doi.org/10.1215%2FS0012-7094-95-08105-8
Mathematics,−2,https://oeis.org/A067994
Mathematics,−2,https://planetmath.org/hermitenumbers
Mathematics,−2,https://web.archive.org/web/20150919001120/http://planetmath.org/hermitenumbers
Mathematics,−2,https://oeis.org/A165519
Mathematics,−2,https://www.faculty.luther.edu/~bernatzr/Courses/M351/sage_for_ug_color.pdf
Mathematics,−2,https://www.jstor.org/stable/30037545
Mathematics,−2,https://doi.org/10.2307%2F30037545
Mathematics,−2,https://search.worldcat.org/issn/0002-9890
Mathematics,−2,https://oeis.org/A122803
Mathematics,−2,https://www.jstor.org/stable/27956751
Mathematics,−2,https://doi.org/10.5951%2FMT.56.2.0091
Mathematics,−2,https://search.worldcat.org/issn/0025-5769
Mathematics,−2,https://oeis.org/A004171
Mathematics,−2,https://www.jstor.org/stable/2324393
Mathematics,−2,https://doi.org/10.2307%2F2324393
Mathematics,−2,https://web.archive.org/web/20200610052816/https://www.jstor.org/stable/2324393?origin=crossref
Mathematics,−2,https://web.archive.org/web/20110719192337/http://chc60.fgcu.edu/images/articles/Marczynski.pdf
Mathematics,−2,https://doi.org/10.1109%2FMAHC.1980.10008
Mathematics,−2,http://chc60.fgcu.edu/images/articles/Marczynski.pdf
Mathematics,−2,https://onlinelibrary.wiley.com/doi/10.1111/j.1949-8594.1965.tb13422.x
Mathematics,−2,https://doi.org/10.1111%2Fj.1949-8594.1965.tb13422.x
Mathematics,−2,https://web.archive.org/web/20220627051548/https://onlinelibrary.wiley.com/doi/10.1111/j.1949-8594.1965.tb13422.x
Mathematics,−2,https://web.archive.org/web/20131017093457/http://www.nlb-hannover.de/Leibniz/Leibnizarchiv/Veroeffentlichungen/
Mathematics,−2,http://www.nlb-hannover.de/Leibniz/Leibnizarchiv/Veroeffentlichungen/
Mathematics,−2,https://web.archive.org/web/20191014164204/https://linkinghub.elsevier.com/retrieve/pii/S0315086004000199
Mathematics,−2,https://doi.org/10.1016%2Fj.hm.2004.02.001
Mathematics,−2,https://search.worldcat.org/issn/0315-0860
Mathematics,−2,https://www.sciencedirect.com/science/article/pii/S0315086004000199
Mathematics,−2,https://mathworld.wolfram.com/GeometricSeries.html
Mathematics,−2,https://oeis.org/A077925
Mathematics,−2,http://www.math.dartmouth.edu/~euler/pages/E212.html
Mathematics,−2,https://web.archive.org/web/20080225150938/http://www.math.dartmouth.edu/~euler/pages/E212.html
Mathematics,−2,https://archive.org/details/tauberiantheoryc00kore
Mathematics,−2,https://archive.org/details/tauberiantheoryc00kore/page/n337
Mathematics,−2,https://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFQ&filename=SDGC200405019
Mathematics,−2,https://www.journals.uchicago.edu/doi/10.1086/348155
Mathematics,−2,https://doi.org/10.1086%2F348155
Mathematics,−2,https://search.worldcat.org/issn/0021-1753
Mathematics,−2,https://pubmed.ncbi.nlm.nih.gov/13010921
Mathematics,−2,https://books.google.com/books?id=rYx9DwAAQBAJ&pg=PT378
Mathematics,−2,https://lccn.loc.gov/2019437836
Mathematics,−2,https://web.archive.org/web/20201130100258/https://books.google.com.tw/books?id=rYx9DwAAQBAJ&pg=PT378#v=onepage&q&f=false
Mathematics,−2,https://archive.org/details/gammaexploringeu00havi
Mathematics,−2,https://archive.org/details/gammaexploringeu00havi/page/n60
Mathematics,−2,http://secamlocal.ex.ac.uk/people/staff/rjchapma/etc/zeta2.pdf
Mathematics,−2,https://web.archive.org/web/20070629174127/http://www.secamlocal.ex.ac.uk/people/staff/rjchapma/etc/zeta2.pdf
Mathematics,−2,https://www.lungteng.com.tw/Web/Upload/Upload_File/Source13/math020.pdf
Mathematics,−2,https://web.archive.org/web/20200321071742/https://www.lungteng.com.tw/Web/Upload/Upload_File/Source13/math020.pdf
Mathematics,−2,http://www.cnblogs.com/misaka01034/p/BaselProof.html
Mathematics,−2,https://web.archive.org/web/20190502071905/http://www.cnblogs.com/misaka01034/p/BaselProof.html
Mathematics,−2,https://dl.acm.org/doi/10.1145/367177.367233
Mathematics,−2,https://search.worldcat.org/issn/0001-0782
Mathematics,−2,https://search.worldcat.org/oclc/48246681
Mathematics,−2,https://doi.org/10.1109%2FARITH.1978.6155756
Mathematics,−2,https://journals.library.columbia.edu/index.php/jmetc/article/view/775
Mathematics,−2,https://doi.org/10.7916%2Fjmetc.v4i1.775
Mathematics,−2,https://search.worldcat.org/issn/2156-1397
Mathematics,−2,http://www.math.cmu.edu/~wn0g/mnb.pdf
Mathematics,−2,https://web.archive.org/web/20160322134616/http://www.math.cmu.edu/~wn0g/mnb.pdf
Mathematics,−2,http://www.cs.uwm.edu/classes/cs151/Bacon/Lecture/HTML/ch03.html
Mathematics,−2,https://web.archive.org/web/20201130205628/http://www.cs.uwm.edu/classes/cs151/Bacon/Lecture/HTML/ch03.html
Mathematics,−2,https://books.google.com/books?vid=ISBN052182866X&id=5BvW0hYhxkQC&pg=PA37&lpg=PA37&ots=l-E0VjyPt8&dq=%22two's+complement+arithmetic%22&sig=sS5_swrfrzcQI2nHWest75sIjgg
Mathematics,−2,https://web.archive.org/web/20190726000000/https://books.google.com/books?vid=ISBN052182866X&id=5BvW0hYhxkQC&pg=PA37&lpg=PA37&ots=l-E0VjyPt8&dq=%22two's+complement+arithmetic%22&sig=sS5_swrfrzcQI2nHWest75sIjgg
Mathematics,−2,https://linkinghub.elsevier.com/retrieve/pii/S0262407919320251
Mathematics,−2,https://doi.org/10.1016%2FS0262-4079(19)32025-1
Mathematics,−2,https://linkinghub.elsevier.com/retrieve/pii/S221313371830009X
Mathematics,−2,https://arxiv.org/abs/1808.01973
Mathematics,−2,https://ui.adsabs.harvard.edu/abs/2018A&C....25...10M
Mathematics,−2,https://doi.org/10.1016%2Fj.ascom.2018.08.002
Mathematics,−2,https://web.archive.org/web/20200615205131/https://linkinghub.elsevier.com/retrieve/pii/S221313371830009X
Mathematics,−2,http://www.timeanddate.com/news/time/brazil-one-time-zone.html
Mathematics,−2,https://web.archive.org/web/20120712202713/http://www.timeanddate.com/news/time/brazil-one-time-zone.html
Mathematics,−2,https://books.google.com.au/books?id=yV-Kj-ubc0IC&pg=PA25
Mathematics,−2,https://web.archive.org/web/20180623000000/https://books.google.com.au/books?id=yV-Kj-ubc0IC&pg=PA25
Mathematics,−2,https://doi.org/10.2307%2F1004287
Mathematics,−2,https://www.jstor.org/stable/1004287
Mathematics,−2,http://www.libertytimes.com.tw/2010/new/mar/4/today-life19.htm
Mathematics,−2,https://web.archive.org/web/20100307041132/http://www.libertytimes.com.tw/2010/new/mar/4/today-life19.htm
Mathematics,−2,https://web.archive.org/web/20141026151652/http://www.tcsh.mlc.edu.tw:8080/dept/Share/L-3.html
Mathematics,−2,http://www.tcsh.mlc.edu.tw:8080/dept/Share/L-3.html
Mathematics,Chang Thokpa,https://e-pao.net/epSubPageExtractor.asp?src=manipur.History_of_Manipur.Discovery_of_Kangleipak.Chang_Thokpa_Tradition
Mathematics,Chang Thokpa,https://kanglaonline.in/2011/07/discovery-of-kangleipak-26/
Mathematics,Chang Thokpa,https://e-pao.net/epSubPageExtractor.asp?src=manipur.History_of_Manipur.Discovery_of_Kangleipak.The_best_number_of_the_Meetei_race_of_Kangleipak_is_7_Seven
Mathematics,Language of mathematics,https://projecteuclid.org/euclid.bams/1183492099
Mathematics,Language of mathematics,https://www.google.com/search?as_eq=wikipedia&q=%22Language+of+mathematics%22
Mathematics,Language of mathematics,https://www.google.com/search?tbm=nws&q=%22Language+of+mathematics%22+-wikipedia&tbs=ar:1
Mathematics,Language of mathematics,https://www.google.com/search?&q=%22Language+of+mathematics%22&tbs=bkt:s&tbm=bks
Mathematics,Language of mathematics,https://www.google.com/search?tbs=bks:1&q=%22Language+of+mathematics%22+-wikipedia
Mathematics,Language of mathematics,https://scholar.google.com/scholar?q=%22Language+of+mathematics%22
Mathematics,Language of mathematics,https://www.jstor.org/action/doBasicSearch?Query=%22Language+of+mathematics%22&acc=on&wc=on
Mathematics,Language of mathematics,https://librivox.org/uploads/xx-nonproject/Handbook%20for%20Spoken%20Mathematics.pdf
Mathematics,Limit group,https://link.springer.com/article/10.1007/BF02773526
Mathematics,Limit group,https://doi.org/10.1007%2FBF02773526
Mathematics,Limit group,https://search.worldcat.org/issn/1565-8511
Mathematics,Limit group,https://londmathsoc.onlinelibrary.wiley.com/doi/abs/10.1112/plms/pdn052
Mathematics,Limit group,https://doi.org/10.1112%2Fplms%2Fpdn052
Mathematics,Limit group,https://search.worldcat.org/issn/1460-244X
Mathematics,Limit group,https://msp.org/agt/2009/9-3/p08.xhtml
Mathematics,Limit group,https://arxiv.org/abs/math/0412492
Mathematics,Limit group,https://doi.org/10.2140%2Fagt.2009.9.1423
Mathematics,Limit group,https://search.worldcat.org/issn/1472-2739
Mathematics,Limit group,https://londmathsoc.onlinelibrary.wiley.com/doi/abs/10.1112/S0024610706023155
Mathematics,Limit group,https://arxiv.org/abs/math/0410198
Mathematics,Limit group,https://doi.org/10.1112%2FS0024610706023155
Mathematics,Limit group,https://hdl.handle.net/2027.42%2F135178
Mathematics,Limit group,https://search.worldcat.org/issn/1469-7750
Mathematics,Limit group,https://link.springer.com/article/10.1007/s10240-001-8188-y
Mathematics,Limit group,https://doi.org/10.1007%2Fs10240-001-8188-y
Mathematics,Limit group,https://search.worldcat.org/issn/1618-1913
Mathematics,Limit group,https://ambp.centre-mersenne.org/articles/10.5802/ambp.387/
Mathematics,Limit group,https://doi.org/10.5802%2Fambp.387
Mathematics,Limit group,https://search.worldcat.org/issn/2118-7436
Mathematics,Limit group,https://msp.org/gt/2005/9-4/p15.xhtml
Mathematics,Limit group,https://arxiv.org/abs/math/0503045
Mathematics,Limit group,https://doi.org/10.2140%2Fgt.2005.9.2319
Mathematics,Limit group,https://search.worldcat.org/issn/1364-0380
Natural sciences,Natural science,https://www.uopeople.edu/blog/what-is-natural-science-5-definitions/
Natural sciences,Natural science,https://web.archive.org/web/20221227073210/https://www.uopeople.edu/blog/what-is-natural-science-5-definitions/
Natural sciences,Natural science,https://books.google.com/books?id=iVkugqNG9dAC&pg=PA71
Natural sciences,Natural science,https://web.archive.org/web/20231213102802/https://books.google.com/books?id=iVkugqNG9dAC&pg=PA71#v=onepage&q&f=false
Natural sciences,Natural science,http://wordnetweb.princeton.edu/perl/webwn?s=natural+history
Natural sciences,Natural science,https://web.archive.org/web/20120303173506/http://wordnetweb.princeton.edu/perl/webwn?s=natural+history
Natural sciences,Natural science,https://www.britannica.com/topic/criterion-of-falsifiability
Natural sciences,Natural science,https://plato.stanford.edu/archivES/FALL2017/Entries/popper/
Natural sciences,Natural science,https://plato.stanford.edu/ENTRIES/scientific-reproducibility/index.html
Natural sciences,Natural science,https://royalsocietypublishing.org/doi/full/10.1098/rsta.2020.0210
Natural sciences,Natural science,https://doi.org/10.1098%2Frsta.2020.0210
Natural sciences,Natural science,https://scienceandtechnology.jpl.nasa.gov/research/research-topics-list/planetary-sciences/planetary-exoplanetary-atmospheres
Natural sciences,Natural science,https://web.archive.org/web/20231109012435/https://scienceandtechnology.jpl.nasa.gov/research/research-topics-list/planetary-sciences/planetary-exoplanetary-atmospheres
Natural sciences,Natural science,https://web.archive.org/web/20160111105753/http://homepages.wmich.edu/~mcgrew/philfall.htm
Natural sciences,Natural science,http://homepages.wmich.edu/~mcgrew/philfall.htm
Natural sciences,Natural science,https://plato.stanford.edu/archives/spr2016/entries/philoponus/
Natural sciences,Natural science,https://web.archive.org/web/20190822110331/https://plato.stanford.edu/archives/spr2016/entries/philoponus/
Natural sciences,Natural science,https://web.archive.org/web/20210624003856/https://www.nasa.gov/kepler/education/johannes/
Natural sciences,Natural science,https://www.nasa.gov/kepler/education/johannes
Natural sciences,Natural science,https://archive.org/details/thermodynamicsfr00gnle_603
Natural sciences,Natural science,https://www.amazon.com/dp/B000GSLHZS
Natural sciences,Natural science,https://archive.org/details/energystorage00hugg
Natural sciences,Natural science,https://archive.org/details/energystorage00hugg/page/n41
Natural sciences,Natural science,https://www.wikidata.org/wiki/Q7991#identifiers
Natural sciences,Natural science,https://archive.org/details/guidetoscience00mann
Natural sciences,Natural science,https://books.google.com/books?id=l_HMz6Ub-rcC&q=hard+science+physics+chemistry&pg=PA283
Natural sciences,Natural science,https://web.archive.org/web/20231213102803/https://books.google.com/books?id=l_HMz6Ub-rcC&q=hard+science+physics+chemistry&pg=PA283#v=snippet&q=hard%20science%20physics%20chemistry&f=false
Natural sciences,Natural science,https://web.archive.org/web/20120325192047/http://www.behaviorology.org/pdf/DefineNatlSciences.pdf
Natural sciences,Natural science,http://behaviorology.org/pdf/DefineNatlSciences.pdf
Natural sciences,Natural science,https://archive.org/details/growthofbiologic00mayr
Natural sciences,Natural science,https://web.archive.org/web/20110515162441/http://www.behaviorology.org/pdf/DefineNatlSciences.pdf
Natural sciences,Natural science,https://archive.org/details/pasteursquadrant00stok
Natural sciences,Natural science,http://hrst.mit.edu/
Natural sciences,Natural science,https://web.archive.org/web/20111129180040/http://sciencia.com/
Natural sciences,Natural science,https://web.archive.org/web/20031214051100/http://scibooks.org/
Natural sciences,Natural science,https://web.archive.org/web/20101106080019/http://search.engrant.com/
Natural sciences,Natural science,https://web.archive.org/web/20170922042747/http://esciencenews.com/sources
Natural sciences,Natural science,https://d-nb.info/gnd/4041421-8
Natural sciences,Natural science,https://catalogue.bnf.fr/ark:/12148/cb11933235d
Natural sciences,Natural science,https://data.bnf.fr/ark:/12148/cb11933235d
Natural sciences,Natural science,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph115999&CON_LNG=ENG
Natural sciences,Natural science,https://datos.bne.es/resource/XX525695
Natural sciences,Natural science,https://lod.nl.go.kr/resource/KSH1998010840
Natural sciences,Natural science,https://lux.collections.yale.edu/view/place/4b06aff3-7ff3-4cf9-8383-c75d9684b483
Natural sciences,Outline of natural science,https://archive.org/details/consilienceunity00wils/page/49
Natural sciences,Outline of natural science,http://www.merriam-webster.com/dictionary/science
Natural sciences,Outline of natural science,http://hrst.mit.edu/
Natural sciences,Outline of natural science,http://www.dur.ac.uk/natural.sciences/
Natural sciences,Outline of natural science,https://web.archive.org/web/20111129180040/http://sciencia.com/
Natural sciences,Outline of natural science,http://www.bath.ac.uk/nat-sci/
Natural sciences,Outline of natural science,https://web.archive.org/web/20031214051100/http://scibooks.org/
Natural sciences,Outline of natural science,https://web.archive.org/web/20101106080019/http://search.engrant.com/
Natural sciences,Outline of natural science,http://www.cam.ac.uk/about/natscitripos/
Natural sciences,Outline of natural science,https://web.archive.org/web/20170922042747/http://esciencenews.com/sources
Natural sciences,Anthropocene Working Group,https://www.cambridge.org/core/search?filters%5BauthorTerms%5D=Colin%20N.%20Waters&eventCode=SE-AU
Natural sciences,Anthropocene Working Group,http://www.igbp.net/download/18.316f18321323470177580001401/1376383088452/NL41.pdf
Natural sciences,Anthropocene Working Group,https://doi.org/10.1038%2F415023a
Natural sciences,Anthropocene Working Group,https://pubmed.ncbi.nlm.nih.gov/11780095
Natural sciences,Anthropocene Working Group,https://stephenschneider.stanford.edu/Publications/PDF_Papers/Ruddiman2003.pdf
Natural sciences,Anthropocene Working Group,https://doi.org/10.1023%2FB:CLIM.0000004577.17928.fa
Natural sciences,Anthropocene Working Group,https://api.semanticscholar.org/CorpusID:2501894
Natural sciences,Anthropocene Working Group,https://www.nature.com/articles/nature14258
Natural sciences,Anthropocene Working Group,https://doi.org/10.1038%2Fnature14258
Natural sciences,Anthropocene Working Group,https://pubmed.ncbi.nlm.nih.gov/25762280
Natural sciences,Anthropocene Working Group,https://api.semanticscholar.org/CorpusID:205242896
Natural sciences,Anthropocene Working Group,https://acme-journal.org/index.php/acme/article/view/1539
Natural sciences,Anthropocene Working Group,https://edgeeffects.net/kleptocene/
Natural sciences,Anthropocene Working Group,https://doi.org/10.1023%2FB:CLIM.0000004708.74871.62
Natural sciences,Anthropocene Working Group,https://api.semanticscholar.org/CorpusID:45442486
Natural sciences,Anthropocene Working Group,https://www.pik-potsdam.de/news/public-events/archiv/alter-net/former-ss/2007/05-09.2007/steffen/literature/ambi-36-08-06_614_621.pdf
Natural sciences,Anthropocene Working Group,https://doi.org/10.1579%2F0044-7447(2007)36%5B614:TAAHNO%5D2.0.CO;2
Natural sciences,Anthropocene Working Group,https://hdl.handle.net/1885%2F29029
Natural sciences,Anthropocene Working Group,https://pubmed.ncbi.nlm.nih.gov/18240674
Natural sciences,Anthropocene Working Group,https://api.semanticscholar.org/CorpusID:16218015
Natural sciences,Anthropocene Working Group,https://lccn.loc.gov/2015043076
Natural sciences,Anthropocene Working Group,https://search.worldcat.org/oclc/926061257
Natural sciences,Anthropocene Working Group,https://openlibrary.org/books/OL27210120M
Natural sciences,Anthropocene Working Group,http://www.tcfawcett.com/uwgeo/geo_time/Anthropocene_GSA.pdf
Natural sciences,Anthropocene Working Group,https://doi.org/10.1130%2FGSAT01802A.1
Natural sciences,Anthropocene Working Group,http://quaternary.stratigraphy.org/wp-content/uploads/2018/08/Anthropocene-Working-Group-Newsletter-No1-2009.pdf
Natural sciences,Anthropocene Working Group,https://www.penguin.co.uk/books/298/298037/the-human-planet/9780241280881.html
Natural sciences,Anthropocene Working Group,https://www.crcpress.com/The-Anthropocene-and-the-Global-Environmental-Crisis-Rethinking-modernity/Hamilton-Gemenne-Bonneuil/p/book/9781138821248
Natural sciences,Anthropocene Working Group,https://archiv.hkw.de/en/programm/themen/das_anthropozaen_am_hkw/das_anthropozaen_am_hkw_start.php
Natural sciences,Anthropocene Working Group,https://doi.org/10.1177%2F20530196231165621
Natural sciences,Anthropocene Working Group,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12152282
Natural sciences,Anthropocene Working Group,https://doi.org/10.1177%2F03063127251343046
Natural sciences,Anthropocene Working Group,http://quaternary.stratigraphy.org/working-groups/
Natural sciences,Anthropocene Working Group,http://www.stratigraphy.org/upload/Remane1996.pdf
Natural sciences,Anthropocene Working Group,https://doi.org/10.18814%2Fepiiugs%2F1996%2Fv19i3%2F007
Natural sciences,Anthropocene Working Group,https://doi.org/10.1098%2Frsta.2010.0315
Natural sciences,Anthropocene Working Group,https://pubmed.ncbi.nlm.nih.gov/21282159
Natural sciences,Anthropocene Working Group,https://pubs.geoscienceworld.org/books/book/1761/A-Stratigraphical-Basis-for-the-Anthropocene
Natural sciences,Anthropocene Working Group,http://quaternary.stratigraphy.org/working-groups/anthropocene/
Natural sciences,Anthropocene Working Group,https://www.mpg.de/20614579/crawford-lake-anthropocene
Natural sciences,Anthropocene Working Group,https://www.youtube.com/watch?v=3M4iSSUXZCA&t=139s
Natural sciences,Imperial College Faculty of Natural Sciences,https://books.google.com/books?id=2BpqDQAAQBAJ
Natural sciences,Imperial College Faculty of Natural Sciences,https://www.imperial.ac.uk/natural-sciences/about-us/management-team/
Natural sciences,Imperial College Faculty of Natural Sciences,http://www.imperial.ac.uk/white-city-campus/research/molecular-sciences-hub/
Natural sciences,Imperial College Faculty of Natural Sciences,https://www.british-history.ac.uk/survey-london/vol38/pp233-247#h2-0004
Natural sciences,Imperial College Faculty of Natural Sciences,http://live.cgcu.net/news/?id=1138
Natural sciences,Imperial College Faculty of Natural Sciences,https://web.archive.org/web/20051231052851/http://live.cgcu.net/news/?id=1138
Natural sciences,Imperial College Faculty of Natural Sciences,http://www3.imperial.ac.uk/newsandeventspggrp/imperialcollege/newssummary/news_1-5-2014-14-26-39
Natural sciences,Imperial College Faculty of Natural Sciences,https://www.wikidata.org/wiki/Q16937419#identifiers
Natural sciences,Imperial College Faculty of Natural Sciences,https://www.imperial.ac.uk/natural-sciences
Natural sciences,Imperial College Faculty of Natural Sciences,https://www.imperial.ac.uk/natural-sciences/
Natural sciences,Imperial College Faculty of Natural Sciences,https://isni.org/isni/0000000406147468
People,People,https://www.collinsdictionary.com/us/dictionary/english/people
People,People,https://web.archive.org/web/20150508155844/http://www.un.org/en/documents/charter/chapter1.shtml
People,People,https://www.un.org/en/documents/charter/chapter1.shtml
People,People,https://doi.org/10.1177%2F1177180121994681
People,People,https://search.worldcat.org/issn/1177-1801
People,People,https://api.semanticscholar.org/CorpusID:232264306
People,People,https://archive.org/details/internationallaw00shaw_380
People,People,https://archive.org/details/internationallaw00shaw_380/page/n320
People,People,https://www.wikidata.org/wiki/Q2472587#identifiers
People,People,https://d-nb.info/gnd/4063790-6
People,People,https://islamansiklopedisi.org.tr/kavim
People,People,https://lux.collections.yale.edu/view/concept/8bf32424-43ac-456f-9aff-f3051271f221
People,Person,http://www.oxfordbibliographies.com/view/document/obo-9780199766567/obo-9780199766567-0169.xml
People,Person,https://www.jstor.org/stable/3349814
People,Person,https://web.archive.org/web/20211026003345/https://time.com/6110343/pablo-escobar-cocaine-hippos-people/
People,Person,https://time.com/6110343/pablo-escobar-cocaine-hippos-people/
People,Person,http://www.animal-rights-library.com/texts-m/midgley01.htm
People,Person,https://www.nytimes.com/2010/01/22/us/politics/22scotus.html
People,Person,http://ssrn.com/abstract=2260793
People,Person,https://en.wikisource.org/wiki/Catholic_Encyclopedia_(1913)/Person
People,Person,https://doi.org/10.11588/oepn.2019.0.66403
People,Person,https://journals.ub.uni-heidelberg.de/index.php/oepn/index
People,Person,https://doi.org/10.7202%2F1026681ar
People,Person,https://search.worldcat.org/issn/1718-9977
People,Person,https://api.semanticscholar.org/CorpusID:145811343
People,Person,https://www.wikidata.org/wiki/Q215627#identifiers
People,Person,https://archive.org/details/personsstudyofpo0000pucc
People,Person,http://www.iep.utm.edu/p/person-i.htm
People,Person,https://plato.stanford.edu/archives/fall2019/entries/identity-personal
People,Person,https://web.archive.org/web/20170203022711/http://ieet.org/index.php/IEET/RNHP
People,Person,https://d-nb.info/gnd/4134819-9
People,Person,https://id.loc.gov/authorities/sh85100163
People,Person,https://kopkatalogs.lv/F?func=direct&local_base=lnc10&doc_number=000054517&P_CON_LNG=ENG
People,Person,https://www.nli.org.il/en/authorities/987007538622805171
People,Rye Dilley,https://www.battlegroundps.org/article/2252744?
People,Rye Dilley,https://www.awbinstitute.org/project/national-civics-bee/
People,Rye Dilley,https://www.columbian.com/news/2025/jun/27/middle-schoolers-vision-brings-battle-ground-school-publication-back-to-life/
People,Rye Dilley,https://www.vancouverusa.com//blog/young-leaders-shine-at-southwest-washingtons-civics-bee
People,Rye Dilley,http://web.archive.org/web/20250808030345/https://www.vancouverusa.com/Nationalcivicsbee/
People,Rye Dilley,https://www.vancouverusa.com/Nationalcivicsbee/
People,Rye Dilley,https://www.linkedin.com/in/rye-dilley-2b6188325/
People,Rye Dilley,https://preventtogetherbg.org/news/spring-youth-forum-2025
People,Rye Dilley,https://www.clarkcountytoday.com/opinion/letter-lorri-sibley-is-a-strong-smart-and-serious-candidate/
People,Rye Dilley,https://www.clarkcountytoday.com/opinion/letter-you-dont-fix-a-struggling-system-by-starving-it/
People,Rye Dilley,"http://thereflector.com/stories/letter-to-the-editor-impact-fees-and-levy-dollars-are-not-the-same,381669"
People,Rye Dilley,https://www.google.com/search?as_eq=wikipedia&q=%22Rye+Dilley%22
People,Rye Dilley,https://www.google.com/search?tbm=nws&q=%22Rye+Dilley%22+-wikipedia&tbs=ar:1
People,Rye Dilley,https://www.google.com/search?&q=%22Rye+Dilley%22&tbs=bkt:s&tbm=bks
People,Rye Dilley,https://www.google.com/search?tbs=bks:1&q=%22Rye+Dilley%22+-wikipedia
People,Rye Dilley,https://scholar.google.com/scholar?q=%22Rye+Dilley%22
People,Rye Dilley,https://www.jstor.org/action/doBasicSearch?Query=%22Rye+Dilley%22&acc=on&wc=on
Philosophy,Philosophy,https://books.google.com/books?id=FCHMEAAAQBAJ&pg=RA4-PT31
Philosophy,Philosophy,https://books.google.com/books?id=ed5BEAAAQBAJ&pg=PA105
Philosophy,Philosophy,https://books.google.com/books?id=sORjEAAAQBAJ&pg=PA3
Philosophy,Philosophy,https://books.google.com/books?id=Kw9sEAAAQBAJ&pg=PA23
Philosophy,Philosophy,https://books.google.com/books?id=FJ7UBP_jYeMC&pg=PA151
Philosophy,Philosophy,https://books.google.com/books?id=fsZKDwAAQBAJ&pg=PA12
Philosophy,Philosophy,https://books.google.com/books?id=04yBhMdnd3MC&pg=PA9
Philosophy,Philosophy,https://books.google.com/books?id=2Hg9rKafnHsC&pg=PA1
Philosophy,Philosophy,https://books.google.com/books?id=-g26ckhZ21wC&pg=PA303
Philosophy,Philosophy,https://books.google.com/books?id=fn9xDwAAQBAJ&pg=PA189
Philosophy,Philosophy,https://books.google.com/books?id=-g26ckhZ21wC&pg=PA163
Philosophy,Philosophy,https://books.google.com/books?id=hpA4DwAAQBAJ&pg=PA458
Philosophy,Philosophy,https://books.google.com/books?id=6_dQEAAAQBAJ&pg=PA24
Philosophy,Philosophy,https://books.google.com/books?id=BxbLDAAAQBAJ&pg=PA318
Philosophy,Philosophy,https://meiner.de/enzyklopadie-philosophie-14071.html
Philosophy,Philosophy,https://www.encyclopedia.com/philosophy-and-religion/philosophy/philosophy-terms-and-concepts/philosophy
Philosophy,Philosophy,https://books.google.com/books?id=0ndAAQAAIAAJ
Philosophy,Philosophy,https://books.google.com/books?id=rRrfO14H5i0C&pg=PA148
Philosophy,Philosophy,https://books.google.com/books?id=t8P4DwAAQBAJ&pg=PT137
Philosophy,Philosophy,https://standardebooks.org/ebooks/plato/dialogues/benjamin-jowett/text/apology#apology-text
Philosophy,Philosophy,https://books.google.com/books?id=vpzCBQAAQBAJ&pg=PA26
Philosophy,Philosophy,https://www.cambridge.org/core/books/abs/an-introduction-to-metaphilosophy/what-is-philosophy/9D6F6F1186D1FF68A23B97B17CC810EE
Philosophy,Philosophy,https://www.springer.com/de/book/9783476021083
Philosophy,Philosophy,https://books.google.com/books?id=RIx_k41e1xAC
Philosophy,Philosophy,https://books.google.com/books?id=luc-Hf_bEOIC&pg=PT12
Philosophy,Philosophy,https://books.google.com/books?id=a4T8AgAAQBAJ&pg=PA7
Philosophy,Philosophy,https://philpapers.org/rec/CHAWIT-15
Philosophy,Philosophy,https://books.google.com/books?id=8W1BAQAAQBAJ&pg=PA6
Philosophy,Philosophy,https://www.jstor.org/stable/26602327
Philosophy,Philosophy,https://link.springer.com/chapter/10.1007/978-3-030-29357-4_6
Philosophy,Philosophy,https://link.springer.com/chapter/10.1007/978-94-010-1689-6_3
Philosophy,Philosophy,https://books.google.com/books?id=2fgQ_fuCcKAC&pg=PA100
Philosophy,Philosophy,https://philpapers.org/rec/BANPAT
Philosophy,Philosophy,https://philpapers.org/rec/HADPAA
Philosophy,Philosophy,https://onlinelibrary.wiley.com/doi/10.1111/ejop.12562
Philosophy,Philosophy,https://books.google.com/books?id=LIstEAAAQBAJ&pg=PA76
Philosophy,Philosophy,https://books.google.com/books?id=gC2J3V7_TPUC&pg=PA487
Philosophy,Philosophy,https://books.google.com/books?id=hkDX-dxMHpoC&pg=PA6
Philosophy,Philosophy,https://books.google.com/books?id=RssWDAAAQBAJ&pg=PA115
Philosophy,Philosophy,https://books.google.com/books?id=eMZoAgAAQBAJ&pg=PA60
Philosophy,Philosophy,https://books.google.com/books?id=iZQy2lu70bwC&pg=PA1
Philosophy,Philosophy,https://books.google.com/books?id=2yEvBQAAQBAJ&pg=PA173
Philosophy,Philosophy,https://books.google.com/books?id=q0KaEAAAQBAJ&pg=PT279
Philosophy,Philosophy,https://books.google.com/books?id=gVgdAAAAQBAJ&pg=PR15
Philosophy,Philosophy,https://books.google.com/books?id=89zzlbsG1KgC&pg=PT13
Philosophy,Philosophy,https://books.google.com/books?id=MfBS-RXJ5RsC&pg=PA9
Philosophy,Philosophy,https://books.google.com/books?id=3s6DILqP1MwC&pg=PA1
Philosophy,Philosophy,https://books.google.com/books?id=5HoJ77q1TN8C&pg=PA9
